1	2	3
106	196	1
106	201	1
106	204	2
106	205	2
106	207	2
106	208	2
106	214	1
106	216	1
106	217	3
106	220	1
106	221	1
106	223	5
106	224	2
106	228	3
106	229	1
106	233	2
106	234	2
106	235	1
106	236	3
106	238	1
106	239	1
106	240	2
106	241	1
106	244	1
106	246	1
106	251	1
106	252	1
106	255	1
106	256	4
106	259	1
106	262	1
106	264	1
106	265	5
106	274	1
106	277	5
106	279	1
106	281	1
106	283	1
106	284	1
106	286	1
106	287	1
106	290	1
106	294	2
106	296	1
106	297	1
106	298	1
106	301	2
106	303	1
106	304	1
106	305	1
106	306	2
106	307	4
106	308	2
106	311	2
106	312	1
106	316	1
106	320	3
106	322	1
106	323	2
106	324	1
106	325	1
106	328	1
106	329	1
106	330	1
106	332	1
106	333	1
107	109	2
107	110	1
107	111	6
107	113	1
107	115	2
107	118	8
107	119	2
107	120	5
107	122	1
107	123	2
107	124	3
107	125	1
107	126	2
107	128	2
107	129	2
107	130	4
107	131	3
107	132	3
107	134	1
107	135	1
107	136	1
107	137	1
107	141	2
107	144	2
107	145	1
107	146	2
107	148	1
107	151	3
107	152	3
107	155	1
107	156	2
107	157	3
107	163	2
107	165	1
107	167	2
107	169	2
107	170	1
107	171	1
107	173	1
107	174	2
107	175	1
107	176	2
107	177	1
107	182	2
107	183	3
107	184	4
107	185	1
107	186	1
107	188	1
107	191	2
107	195	1
107	196	3
107	197	2
107	198	1
107	199	2
107	200	1
107	201	1
107	202	1
107	203	1
107	204	3
107	205	3
107	206	2
107	207	2
107	209	1
107	212	1
107	215	1
107	217	2
107	218	2
107	219	4
107	220	2
107	221	1
107	223	7
107	228	9
107	229	1
107	231	1
107	232	1
107	233	4
107	234	4
107	235	1
107	236	4
107	237	1
107	238	3
107	239	1
107	240	3
107	241	2
107	243	3
107	244	3
107	246	4
107	247	2
107	248	1
107	250	2
107	252	3
107	253	1
107	256	3
107	257	1
107	258	1
107	259	6
107	260	2
107	262	2
107	264	2
107	265	1
107	266	4
107	268	4
107	269	2
107	270	2
107	271	1
107	272	2
107	273	2
107	274	1
107	276	3
107	277	3
107	278	1
107	279	3
107	280	1
107	281	2
107	282	1
107	283	4
107	284	2
107	285	1
107	286	1
107	287	3
107	289	1
107	290	1
107	292	1
107	293	1
107	294	3
107	295	1
107	296	2
107	297	2
107	298	2
107	300	2
107	301	3
107	302	8
107	305	1
107	306	2
107	307	2
107	308	1
107	311	2
107	312	5
107	313	1
107	314	2
107	315	1
107	316	5
107	318	2
107	319	3
107	320	3
107	322	1
107	323	2
107	324	1
107	325	2
107	328	2
107	330	2
107	331	2
107	333	1
108	118	2
108	119	2
108	120	3
108	123	1
108	126	1
108	128	1
108	129	1
108	131	1
108	132	1
108	136	1
108	137	2
108	142	1
108	146	1
108	147	1
108	166	1
108	167	1
108	170	1
108	171	1
108	174	1
108	177	1
108	181	1
108	182	1
108	185	2
108	192	2
108	198	1
108	199	1
108	200	1
108	205	1
108	208	1
108	215	1
108	220	2
108	223	2
108	226	1
108	227	1
108	228	1
108	229	1
108	230	2
108	231	4
108	233	2
108	239	2
108	243	3
108	244	2
108	248	1
108	252	1
108	253	1
108	258	1
108	259	2
108	265	1
108	268	3
108	270	2
108	272	4
108	273	1
108	277	1
108	279	1
108	283	1
108	284	1
108	285	2
108	287	2
108	289	2
108	292	1
108	293	1
108	294	1
108	297	1
108	298	1
108	302	1
108	307	1
108	309	1
108	311	2
108	313	1
108	314	2
108	316	1
108	317	2
108	319	1
108	320	1
108	322	1
108	323	2
108	333	1
109	111	1
109	122	1
109	123	1
109	131	1
109	132	1
109	136	2
109	139	1
109	143	1
109	144	1
109	157	1
109	159	1
109	173	1
109	174	1
109	175	1
109	176	2
109	179	1
109	181	1
109	183	2
109	184	2
109	196	2
109	199	1
109	201	1
109	212	1
109	220	2
109	222	1
109	225	1
109	236	2
109	239	1
109	241	1
109	246	1
109	247	2
109	248	3
109	253	1
109	256	1
109	257	1
109	259	1
109	261	1
109	262	1
109	264	1
109	266	1
109	273	1
109	274	1
109	276	1
109	277	2
109	279	1
109	282	1
109	287	2
109	288	1
109	292	1
109	293	1
109	294	1
109	295	2
109	296	1
109	301	2
109	303	1
109	304	1
109	307	2
109	310	1
109	311	1
109	312	2
109	316	1
109	317	1
109	320	1
109	324	1
109	326	1
109	328	1
110	111	4
110	112	1
110	114	1
110	115	3
110	117	2
110	121	1
110	122	1
110	126	3
110	131	1
110	132	2
110	135	1
110	136	1
110	137	1
110	138	1
110	139	1
110	140	1
110	141	1
110	143	1
110	144	1
110	148	1
110	149	1
110	151	1
110	152	1
110	155	1
110	157	2
110	159	1
110	163	1
110	165	1
110	166	1
110	167	2
110	168	1
110	169	2
110	170	2
110	172	3
110	173	3
110	175	1
110	176	4
110	178	1
110	182	1
110	183	4
110	184	8
110	185	1
110	186	1
110	187	1
110	189	1
110	191	2
110	192	1
110	195	1
110	196	1
110	197	2
110	198	3
110	203	1
110	204	1
110	205	1
110	206	4
110	207	2
110	208	2
110	209	2
110	211	1
110	212	1
110	216	3
110	217	4
110	218	1
110	220	1
110	221	1
110	223	6
110	224	1
110	226	1
110	228	1
110	229	1
110	234	1
110	235	1
110	237	3
110	239	6
110	240	1
110	242	2
110	243	2
110	246	8
110	247	1
110	248	1
110	252	3
110	253	1
110	255	1
110	256	2
110	257	1
110	265	4
110	266	1
110	267	1
110	273	1
110	276	1
110	277	4
110	278	2
110	279	3
110	280	3
110	281	1
110	282	1
110	283	3
110	286	2
110	287	6
110	290	1
110	293	2
110	294	2
110	295	1
110	300	3
110	302	2
110	303	2
110	304	1
110	307	1
110	309	2
110	311	1
110	312	2
110	315	1
110	316	1
110	317	1
110	318	1
110	319	1
110	320	2
110	322	1
110	325	3
110	328	1
110	330	4
110	331	1
110	332	1
110	333	2
111	112	8
111	113	4
111	115	5
111	116	1
111	117	5
111	118	2
111	121	3
111	122	3
111	123	6
111	124	2
111	126	6
111	127	2
111	128	1
111	129	1
111	130	1
111	131	12
111	132	7
111	133	2
111	134	3
111	135	5
111	136	3
111	138	3
111	140	5
111	141	2
111	144	1
111	145	1
111	146	4
111	147	4
111	148	4
111	149	1
111	150	1
111	152	4
111	156	1
111	157	3
111	158	1
111	159	6
111	161	2
111	162	5
111	163	6
111	164	3
111	165	7
111	166	2
111	167	4
111	168	2
111	170	3
111	171	1
111	173	5
111	174	15
111	175	17
111	176	11
111	178	2
111	179	7
111	180	2
111	181	3
111	182	4
111	183	7
111	184	13
111	186	4
111	187	1
111	188	5
111	191	4
111	192	1
111	193	2
111	194	1
111	196	10
111	197	5
111	198	14
111	199	3
111	200	4
111	201	1
111	202	3
111	203	8
111	204	16
111	205	9
111	206	10
111	207	3
111	208	2
111	209	1
111	210	2
111	211	1
111	212	2
111	213	2
111	214	1
111	215	3
111	217	8
111	219	3
111	220	3
111	221	3
111	222	3
111	223	9
111	224	2
111	226	1
111	228	2
111	229	4
111	230	7
111	231	4
111	232	3
111	233	3
111	234	19
111	235	1
111	236	1
111	237	3
111	238	1
111	239	12
111	240	6
111	242	4
111	244	1
111	245	3
111	246	29
111	247	10
111	248	10
111	249	3
111	250	3
111	251	2
111	252	12
111	253	5
111	255	1
111	256	11
111	257	7
111	259	5
111	261	3
111	264	3
111	265	15
111	266	2
111	268	2
111	269	2
111	270	2
111	271	1
111	272	2
111	273	6
111	274	1
111	275	4
111	276	4
111	277	15
111	279	2
111	280	4
111	281	2
111	282	3
111	283	14
111	284	1
111	286	1
111	287	25
111	288	1
111	292	3
111	293	1
111	294	9
111	295	3
111	296	2
111	300	1
111	301	9
111	302	2
111	303	7
111	304	5
111	306	5
111	307	9
111	308	4
111	309	4
111	310	1
111	311	10
111	312	14
111	313	2
111	314	3
111	315	2
111	316	7
111	317	1
111	318	1
111	319	1
111	320	2
111	323	1
111	324	1
111	325	10
111	326	2
111	328	6
111	329	4
111	330	13
111	331	4
111	332	7
111	333	3
112	113	3
112	115	2
112	116	1
112	121	2
112	123	1
112	124	2
112	125	2
112	126	1
112	131	1
112	132	2
112	134	2
112	135	2
112	139	1
112	140	2
112	141	1
112	143	1
112	144	1
112	151	1
112	152	1
112	155	1
112	157	4
112	158	1
112	159	1
112	162	3
112	163	3
112	164	1
112	165	5
112	167	2
112	170	1
112	172	1
112	173	6
112	174	6
112	175	6
112	176	3
112	180	3
112	183	1
112	184	3
112	186	3
112	196	4
112	197	1
112	198	6
112	203	2
112	204	8
112	205	4
112	206	9
112	208	1
112	214	1
112	217	4
112	220	2
112	223	5
112	224	1
112	228	1
112	229	6
112	230	1
112	231	1
112	232	1
112	233	1
112	234	4
112	235	2
112	238	2
112	239	6
112	240	2
112	244	1
112	246	8
112	247	3
112	248	5
112	252	4
112	253	1
112	256	1
112	263	1
112	264	1
112	265	5
112	267	3
112	269	1
112	273	3
112	276	1
112	277	3
112	278	4
112	279	1
112	280	1
112	283	3
112	285	1
112	286	2
112	287	5
112	289	1
112	290	2
112	294	2
112	295	1
112	301	1
112	302	3
112	303	2
112	304	2
112	307	4
112	309	2
112	311	4
112	312	4
112	329	1
112	330	4
112	331	1
112	333	4
113	115	3
113	117	1
113	122	1
113	125	1
113	126	1
113	131	1
113	132	3
113	135	1
113	141	1
113	150	1
113	152	2
113	157	2
113	164	1
113	165	1
113	174	1
113	175	1
113	176	5
113	179	1
113	183	3
113	184	5
113	188	1
113	191	1
113	192	2
113	196	2
113	197	1
113	198	3
113	203	1
113	204	3
113	205	2
113	206	2
113	208	1
113	209	1
113	210	1
113	211	1
113	215	1
113	217	1
113	221	1
113	224	1
113	228	1
113	229	1
113	230	1
113	237	1
113	239	4
113	240	3
113	244	1
113	246	5
113	247	2
113	248	1
113	249	1
113	252	2
113	257	2
113	265	6
113	267	1
113	273	1
113	276	2
113	277	2
113	278	1
113	280	1
113	282	1
113	283	2
113	287	1
113	294	1
113	296	2
113	300	1
113	302	2
113	307	1
113	309	1
113	325	1
113	328	1
113	330	2
113	332	1
113	333	1
114	115	1
114	117	1
114	121	1
114	134	3
114	135	2
114	138	1
114	139	2
114	140	1
114	143	1
114	156	2
114	157	1
114	172	3
114	173	1
114	178	3
114	189	1
114	190	1
114	192	1
114	195	1
114	207	2
114	208	1
114	209	2
114	212	1
114	214	2
114	215	1
114	217	3
114	219	1
114	220	1
114	223	4
114	224	1
114	226	1
114	227	1
114	228	4
114	229	1
114	232	1
114	235	1
114	242	1
114	243	1
114	252	1
114	256	1
114	259	2
114	264	1
114	265	1
114	266	1
114	275	1
114	278	1
114	279	1
114	287	2
114	288	1
114	296	5
114	301	1
114	302	2
114	309	1
114	311	2
114	312	1
114	316	4
114	320	4
114	321	1
114	322	1
114	323	3
114	324	2
114	326	1
115	116	4
115	117	1
115	121	2
115	123	1
115	127	1
115	132	1
115	133	1
115	135	2
115	140	1
115	141	1
115	143	1
115	144	2
115	148	1
115	152	6
115	155	2
115	156	1
115	163	1
115	165	4
115	166	1
115	167	5
115	173	4
115	174	2
115	175	3
115	176	4
115	178	1
115	179	1
115	182	1
115	183	8
115	184	7
115	186	1
115	191	2
115	196	5
115	197	2
115	198	9
115	199	1
115	200	1
115	203	2
115	204	2
115	205	2
115	206	5
115	208	2
115	209	1
115	210	1
115	211	2
115	217	4
115	221	1
115	223	3
115	224	1
115	228	4
115	229	2
115	237	2
115	239	1
115	242	3
115	244	1
115	246	9
115	247	1
115	248	3
115	249	1
115	252	2
115	255	4
115	256	3
115	257	1
115	259	1
115	264	1
115	265	3
115	266	2
115	267	2
115	275	1
115	276	1
115	277	2
115	278	3
115	280	3
115	281	2
115	282	1
115	283	2
115	286	1
115	287	4
115	293	1
115	294	2
115	296	1
115	300	4
115	301	1
115	302	2
115	307	1
115	309	2
115	311	3
115	312	3
115	316	1
115	320	1
115	326	2
115	330	3
116	117	2
116	123	1
116	131	1
116	134	1
116	135	2
116	140	2
116	143	1
116	147	1
116	150	1
116	152	2
116	156	1
116	164	1
116	165	2
116	167	1
116	173	2
116	174	2
116	175	2
116	176	4
116	177	1
116	180	1
116	183	1
116	184	3
116	186	1
116	188	1
116	196	1
116	198	4
116	199	2
116	202	1
116	204	3
116	205	2
116	206	3
116	208	3
116	209	1
116	210	1
116	212	1
116	217	1
116	219	1
116	220	1
116	223	1
116	224	1
116	232	2
116	235	1
116	240	1
116	242	2
116	244	1
116	246	2
116	247	2
116	248	2
116	249	1
116	252	2
116	256	1
116	259	1
116	265	3
116	271	1
116	277	1
116	278	1
116	279	1
116	283	2
116	287	2
116	293	1
116	301	2
116	309	1
116	310	1
116	311	3
116	312	1
116	313	1
116	316	1
116	319	1
116	325	1
116	330	1
116	332	1
116	333	1
117	118	1
117	121	1
117	123	1
117	127	3
117	131	3
117	132	1
117	133	1
117	134	1
117	135	1
117	138	1
117	139	1
117	140	2
117	143	1
117	144	1
117	145	1
117	147	1
117	151	1
117	152	1
117	155	1
117	157	1
117	159	2
117	163	2
117	164	1
117	165	4
117	166	1
117	167	1
117	172	2
117	174	1
117	175	2
117	176	2
117	178	1
117	179	1
117	180	1
117	183	3
117	184	4
117	185	1
117	186	1
117	187	1
117	196	4
117	198	3
117	199	2
117	200	1
117	203	2
117	204	3
117	205	2
117	206	1
117	207	1
117	208	3
117	210	1
117	212	1
117	215	1
117	219	1
117	220	2
117	223	2
117	227	1
117	228	1
117	229	2
117	230	1
117	231	1
117	232	1
117	233	1
117	240	1
117	242	1
117	244	1
117	246	3
117	247	1
117	248	2
117	252	2
117	253	1
117	256	2
117	257	1
117	259	1
117	260	1
117	262	1
117	265	5
117	266	2
117	267	1
117	273	2
117	275	1
117	279	3
117	282	1
117	283	4
117	287	4
117	288	2
117	293	2
117	296	2
117	301	1
117	307	2
117	309	1
117	310	2
117	311	1
117	316	2
117	319	2
117	326	1
117	327	1
117	328	1
117	330	4
118	119	13
118	120	21
118	124	1
118	125	2
118	128	8
118	129	3
118	130	11
118	131	9
118	132	4
118	133	3
118	135	2
118	136	6
118	137	7
118	138	1
118	141	1
118	142	2
118	145	3
118	146	3
118	147	2
118	148	2
118	150	1
118	151	3
118	152	1
118	153	1
118	156	1
118	157	1
118	158	1
118	163	1
118	170	1
118	171	6
118	172	1
118	174	1
118	175	1
118	177	1
118	178	4
118	182	2
118	183	1
118	184	1
118	185	2
118	187	1
118	188	1
118	189	1
118	192	2
118	193	5
118	198	1
118	200	4
118	201	11
118	203	1
118	207	4
118	208	1
118	212	3
118	213	3
118	214	1
118	215	4
118	216	2
118	219	2
118	220	2
118	221	1
118	223	2
118	224	1
118	226	1
118	227	1
118	228	12
118	229	8
118	231	3
118	232	2
118	233	9
118	234	1
118	236	6
118	238	4
118	239	4
118	240	2
118	241	7
118	243	6
118	244	6
118	246	2
118	247	1
118	256	2
118	258	1
118	259	35
118	260	12
118	261	1
118	262	15
118	265	1
118	266	1
118	268	16
118	269	4
118	270	5
118	271	3
118	272	7
118	274	10
118	279	6
118	282	1
118	284	4
118	285	3
118	286	2
118	287	1
118	288	3
118	289	3
118	290	3
118	292	2
118	297	1
118	298	1
118	299	1
118	301	1
118	302	2
118	305	1
118	307	2
118	309	1
118	313	4
118	314	3
118	316	8
118	319	2
118	320	3
118	322	1
118	323	1
118	324	1
118	326	1
118	328	1
119	120	8
119	121	1
119	125	1
119	128	5
119	129	1
119	130	6
119	131	3
119	132	2
119	136	8
119	137	6
119	146	3
119	147	2
119	148	2
119	151	1
119	156	1
119	157	1
119	158	1
119	171	5
119	178	1
119	185	1
119	192	1
119	193	1
119	199	1
119	200	2
119	201	6
119	207	1
119	213	4
119	215	2
119	216	1
119	217	1
119	220	2
119	223	1
119	228	3
119	229	2
119	231	4
119	232	1
119	233	7
119	234	1
119	238	2
119	239	3
119	240	3
119	241	2
119	243	3
119	244	4
119	246	2
119	259	13
119	260	5
119	262	5
119	263	1
119	264	1
119	268	11
119	269	1
119	270	5
119	271	1
119	272	5
119	274	6
119	279	1
119	284	3
119	285	2
119	288	2
119	289	2
119	290	1
119	292	2
119	299	1
119	302	1
119	313	2
119	314	3
119	316	1
119	320	1
120	125	1
120	128	5
120	129	2
120	130	7
120	131	4
120	132	2
120	133	2
120	135	1
120	136	3
120	137	5
120	141	1
120	145	2
120	146	3
120	147	3
120	148	1
120	151	1
120	152	1
120	153	1
120	156	1
120	157	1
120	158	1
120	162	1
120	163	1
120	170	1
120	171	4
120	172	1
120	174	1
120	175	1
120	178	1
120	185	2
120	192	1
120	193	1
120	199	2
120	200	2
120	201	5
120	207	3
120	208	1
120	212	2
120	213	2
120	215	3
120	216	1
120	219	2
120	220	3
120	221	1
120	223	3
120	224	1
120	226	2
120	227	1
120	228	4
120	229	4
120	231	4
120	232	1
120	233	7
120	234	1
120	235	1
120	236	1
120	238	2
120	239	2
120	240	1
120	241	5
120	243	7
120	244	7
120	246	1
120	247	1
120	256	2
120	258	1
120	259	20
120	260	9
120	262	11
120	266	1
120	268	12
120	269	2
120	270	5
120	271	2
120	272	7
120	274	5
120	279	6
120	284	1
120	285	3
120	289	4
120	292	1
120	299	1
120	301	1
120	302	3
120	305	1
120	307	1
120	310	1
120	313	2
120	314	3
120	316	2
120	317	1
120	319	1
120	322	1
120	326	1
120	328	2
121	126	1
121	131	2
121	132	1
121	134	1
121	136	1
121	141	1
121	143	1
121	145	1
121	148	1
121	150	1
121	156	1
121	157	1
121	162	1
121	163	2
121	165	1
121	166	1
121	176	4
121	178	1
121	184	3
121	194	1
121	196	2
121	198	2
121	199	1
121	204	1
121	205	1
121	206	3
121	207	1
121	209	1
121	215	1
121	217	1
121	223	2
121	227	1
121	228	2
121	229	2
121	233	1
121	234	2
121	240	1
121	241	1
121	246	3
121	252	1
121	256	1
121	257	1
121	259	1
121	266	1
121	267	1
121	269	1
121	273	1
121	277	1
121	279	1
121	280	2
121	281	1
121	283	2
121	285	1
121	286	1
121	287	2
121	289	1
121	293	1
121	296	1
121	301	1
121	302	1
121	303	2
121	304	2
121	311	2
121	315	1
121	328	1
121	330	2
121	333	1
122	123	1
122	131	3
122	132	2
122	136	4
122	141	1
122	146	1
122	148	1
122	153	1
122	168	2
122	170	1
122	171	1
122	174	1
122	175	1
122	176	3
122	177	1
122	179	1
122	181	1
122	182	1
122	184	1
122	189	1
122	192	1
122	195	1
122	203	1
122	207	2
122	208	1
122	209	1
122	215	3
122	217	1
122	222	1
122	223	2
122	224	1
122	225	1
122	226	1
122	227	1
122	228	2
122	231	2
122	232	1
122	234	2
122	236	3
122	246	3
122	248	3
122	249	1
122	251	1
122	253	1
122	265	2
122	266	1
122	268	1
122	277	2
122	279	1
122	283	1
122	284	1
122	287	2
122	288	1
122	292	1
122	294	2
122	297	4
122	298	2
122	301	1
122	303	1
122	305	2
122	306	1
122	308	1
122	317	1
122	318	1
122	320	3
122	321	1
122	323	1
122	324	1
122	330	1
123	124	1
123	127	2
123	131	4
123	132	7
123	134	2
123	135	1
123	136	1
123	141	1
123	144	4
123	145	1
123	148	2
123	149	1
123	150	2
123	151	1
123	152	2
123	155	2
123	156	1
123	157	2
123	159	1
123	161	1
123	162	2
123	163	1
123	165	1
123	166	2
123	167	2
123	168	3
123	173	2
123	174	1
123	175	1
123	176	3
123	179	1
123	180	1
123	181	3
123	183	4
123	184	7
123	186	1
123	188	1
123	191	1
123	194	1
123	196	3
123	197	1
123	198	3
123	199	1
123	202	1
123	203	1
123	204	2
123	205	4
123	206	4
123	207	2
123	208	3
123	209	2
123	210	1
123	211	1
123	212	1
123	213	1
123	215	2
123	217	4
123	218	2
123	219	1
123	220	1
123	221	1
123	222	1
123	223	4
123	224	1
123	225	1
123	226	1
123	228	2
123	229	1
123	230	2
123	233	1
123	234	6
123	237	3
123	240	2
123	242	3
123	244	1
123	246	10
123	247	2
123	248	5
123	250	3
123	251	2
123	252	5
123	255	1
123	256	1
123	258	1
123	261	1
123	263	1
123	264	2
123	265	9
123	266	4
123	272	1
123	273	1
123	277	6
123	278	1
123	279	3
123	280	1
123	281	2
123	283	2
123	284	1
123	286	1
123	287	11
123	288	1
123	290	1
123	292	1
123	293	2
123	294	3
123	295	1
123	296	1
123	302	1
123	303	5
123	304	2
123	307	2
123	309	1
123	310	1
123	311	2
123	312	4
123	314	2
123	319	1
123	325	1
123	330	2
123	331	1
123	333	3
124	125	1
124	126	2
124	131	1
124	132	1
124	134	2
124	135	1
124	136	1
124	137	2
124	139	1
124	140	1
124	142	1
124	146	1
124	151	1
124	152	1
124	165	1
124	169	1
124	171	1
124	173	1
124	174	1
124	175	1
124	176	1
124	177	1
124	181	1
124	184	2
124	185	1
124	194	1
124	195	1
124	196	2
124	198	1
124	199	1
124	201	2
124	203	1
124	204	4
124	205	2
124	206	2
124	209	1
124	213	1
124	214	1
124	215	2
124	217	1
124	223	3
124	227	1
124	229	1
124	233	3
124	234	2
124	235	2
124	236	2
124	237	1
124	238	1
124	240	2
124	244	2
124	246	4
124	259	3
124	260	1
124	262	1
124	265	1
124	268	1
124	271	1
124	272	2
124	274	2
124	277	2
124	278	1
124	279	3
124	283	1
124	285	1
124	286	2
124	289	1
124	290	2
124	294	1
124	295	1
124	297	1
124	299	1
124	300	1
124	301	1
124	302	1
124	303	1
124	304	1
124	305	1
124	306	1
124	307	2
124	308	1
124	315	2
124	316	1
124	317	1
124	323	1
125	126	1
125	131	4
125	132	3
125	135	1
125	136	1
125	137	1
125	139	1
125	142	2
125	143	1
125	148	1
125	157	2
125	158	1
125	165	1
125	167	1
125	168	1
125	177	1
125	182	1
125	185	1
125	195	1
125	201	2
125	202	1
125	206	2
125	212	2
125	215	2
125	218	1
125	223	2
125	224	1
125	228	2
125	231	2
125	233	2
125	234	1
125	235	1
125	236	2
125	238	1
125	239	2
125	240	5
125	244	2
125	251	1
125	252	1
125	259	2
125	260	1
125	264	1
125	265	2
125	267	1
125	268	1
125	269	1
125	273	2
125	274	2
125	277	1
125	279	2
125	283	1
125	285	2
125	288	1
125	289	2
125	292	1
125	298	1
125	299	3
125	301	1
125	302	2
125	306	2
125	307	5
125	308	2
125	309	1
125	314	1
125	316	1
125	319	1
125	320	1
125	322	1
125	323	1
125	329	1
125	330	1
125	333	3
126	127	1
126	131	2
126	132	3
126	135	1
126	136	3
126	137	1
126	141	1
126	142	1
126	148	2
126	152	2
126	157	5
126	163	2
126	169	2
126	170	1
126	173	1
126	176	1
126	181	1
126	184	1
126	192	1
126	195	2
126	196	1
126	199	1
126	204	3
126	205	1
126	206	4
126	213	1
126	215	1
126	217	1
126	221	1
126	223	4
126	226	3
126	228	1
126	232	1
126	234	6
126	235	2
126	240	2
126	242	1
126	246	5
126	249	1
126	252	1
126	265	3
126	269	1
126	270	1
126	272	1
126	273	2
126	277	1
126	283	2
126	287	2
126	294	2
126	295	2
126	302	1
126	309	1
126	311	1
126	317	1
126	318	2
126	319	1
126	320	1
126	322	2
126	323	1
126	325	1
126	330	2
126	331	1
126	333	3
127	131	4
127	132	2
127	135	1
127	136	1
127	145	1
127	148	1
127	160	1
127	165	1
127	167	1
127	174	1
127	175	1
127	179	1
127	184	1
127	185	1
127	193	1
127	194	1
127	196	1
127	198	1
127	199	2
127	203	1
127	214	1
127	223	1
127	231	1
127	234	2
127	244	1
127	245	1
127	246	1
127	252	2
127	256	2
127	257	1
127	259	1
127	261	1
127	265	1
127	272	1
127	275	2
127	281	1
127	283	1
127	287	3
127	291	1
127	294	2
127	301	1
127	307	1
127	311	1
127	316	1
127	324	1
127	326	1
127	330	1
128	129	2
128	130	7
128	131	4
128	132	4
128	136	4
128	137	3
128	145	1
128	146	2
128	147	1
128	148	2
128	153	1
128	157	1
128	171	1
128	178	1
128	182	1
128	185	1
128	193	2
128	194	1
128	200	2
128	201	5
128	219	1
128	221	1
128	223	4
128	228	3
128	229	1
128	231	2
128	232	1
128	233	4
128	234	3
128	236	1
128	238	2
128	239	2
128	240	3
128	241	2
128	243	3
128	244	2
128	246	1
128	252	1
128	256	1
128	259	9
128	260	2
128	262	3
128	263	1
128	268	8
128	269	2
128	270	4
128	271	1
128	272	3
128	273	1
128	274	4
128	276	1
128	279	1
128	283	1
128	284	1
128	285	1
128	288	1
128	289	1
128	292	1
128	296	1
128	302	2
128	306	1
128	308	1
128	312	3
128	313	1
128	314	2
128	316	4
128	317	1
129	130	3
129	131	7
129	132	1
129	136	1
129	142	1
129	147	3
129	148	1
129	158	1
129	167	1
129	171	1
129	172	1
129	177	1
129	178	1
129	182	2
129	189	2
129	190	4
129	193	1
129	195	1
129	200	1
129	201	2
129	207	1
129	220	1
129	221	1
129	223	3
129	228	4
129	229	1
129	230	1
129	231	4
129	233	4
129	236	1
129	239	2
129	240	1
129	241	1
129	244	2
129	245	1
129	252	2
129	255	1
129	259	8
129	260	2
129	262	5
129	265	1
129	266	2
129	268	2
129	269	2
129	272	1
129	274	2
129	279	1
129	284	1
129	286	1
129	287	2
129	291	1
129	292	2
129	297	1
129	298	1
129	305	2
129	306	4
129	308	3
129	311	1
129	314	2
129	317	1
129	319	2
129	320	3
129	322	1
129	323	3
129	327	1
129	333	1
130	131	2
130	132	1
130	136	4
130	137	3
130	146	2
130	147	1
130	151	2
130	153	1
130	169	1
130	171	3
130	178	1
130	182	1
130	189	1
130	190	2
130	199	1
130	200	4
130	201	4
130	207	1
130	215	2
130	219	3
130	220	1
130	223	1
130	225	1
130	228	2
130	229	1
130	231	1
130	232	1
130	233	1
130	234	1
130	236	1
130	238	2
130	239	2
130	240	4
130	243	2
130	244	2
130	252	1
130	258	1
130	259	9
130	260	4
130	262	5
130	265	1
130	268	11
130	269	1
130	270	7
130	271	1
130	272	3
130	273	1
130	274	5
130	278	1
130	283	1
130	284	1
130	287	1
130	292	1
130	296	2
130	302	2
130	305	1
130	307	1
130	308	1
130	310	1
130	313	3
130	314	1
130	316	2
130	318	2
130	320	2
130	322	1
130	323	1
131	132	38
131	134	2
131	135	10
131	136	8
131	137	4
131	139	1
131	140	1
131	142	11
131	143	3
131	144	2
131	145	23
131	146	5
131	147	5
131	148	6
131	150	2
131	151	2
131	152	2
131	153	1
131	154	1
131	155	1
131	156	9
131	157	11
131	158	5
131	159	1
131	160	5
131	161	3
131	162	2
131	163	4
131	164	2
131	165	2
131	167	2
131	168	1
131	169	4
131	171	4
131	172	1
131	173	7
131	174	4
131	175	6
131	176	3
131	178	5
131	180	4
131	181	2
131	182	5
131	183	3
131	184	5
131	185	9
131	186	3
131	188	3
131	189	8
131	190	11
131	192	4
131	193	2
131	194	10
131	195	2
131	196	1
131	198	4
131	199	3
131	200	5
131	201	8
131	202	7
131	203	2
131	204	2
131	205	2
131	206	1
131	207	6
131	208	3
131	209	1
131	210	4
131	211	1
131	212	5
131	213	3
131	215	14
131	216	6
131	217	7
131	218	4
131	219	5
131	220	7
131	221	5
131	222	1
131	223	21
131	224	2
131	225	1
131	226	1
131	227	6
131	228	14
131	229	10
131	230	2
131	231	23
131	232	13
131	233	14
131	234	13
131	235	2
131	236	16
131	237	3
131	238	5
131	239	6
131	240	10
131	241	5
131	242	2
131	243	3
131	244	9
131	245	15
131	246	18
131	247	1
131	248	6
131	249	1
131	250	1
131	251	3
131	252	11
131	253	1
131	254	5
131	255	1
131	256	5
131	257	2
131	259	17
131	260	4
131	261	3
131	262	9
131	263	1
131	264	2
131	265	20
131	268	9
131	269	4
131	271	9
131	272	5
131	273	3
131	274	7
131	275	1
131	277	5
131	278	4
131	279	17
131	280	2
131	281	2
131	282	1
131	283	3
131	284	2
131	285	7
131	286	4
131	287	19
131	288	3
131	289	8
131	290	4
131	291	12
131	292	4
131	293	1
131	294	7
131	295	1
131	297	6
131	298	4
131	299	3
131	300	2
131	301	2
131	302	5
131	303	2
131	304	1
131	305	6
131	306	12
131	307	5
131	308	11
131	309	3
131	310	3
131	311	5
131	312	7
131	313	11
131	314	6
131	315	1
131	316	28
131	317	7
